WHO_REGION,ISO_code,Cname,VaccineCode,Vaccine_Desc,Schedule,Entire_Part,Comment
WPR,JPN,Japan,HPV,HPV,13 years (x3);,entire,
WPR,JPN,Japan,Influenza_Adult,Influenza_adult,>=65 years;,entire,and adults with chronic illness
WPR,JPN,Japan,JE_Inactd,Japanese_encephalitis,"36, 37 months; 4, 9 years;",entire,
WPR,JPN,Japan,MR,Measles rubella,"1, 5 years;",entire,
WPR,JPN,Japan,Pneumo_conj,Pneumococcal,"2, 3, 4 months; 1 year;",entire,
WPR,JPN,Japan,Pneumo_ps,Pneumococcal,65 years;,entire,
WPR,JPN,Japan,Varicella,Varicella,"12, 18 months;",entire,
EMR,JOR,Jordan,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EMR,JOR,Jordan,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"3, 4, 5 months;",entire,
EMR,JOR,Jordan,DTwP,Diphtheria tetanus pertussis,18 months;,entire,
EMR,JOR,Jordan,HepB_Adult,HepB_adult,"15 years; +1, +6 months",entire,
EMR,JOR,Jordan,HepB_Pediatric,HepB,"3, 4, 5 months;",entire,
EMR,JOR,Jordan,HIB,Hib,"3, 4, 5 months;",entire,
EMR,JOR,Jordan,Influenza_Adult,Influenza_adult,,entire,health care workers and Hajj travellers
EMR,JOR,Jordan,IPV,Inactivated_polio,"3, 4, 5 months;",entire,
EMR,JOR,Jordan,Measles,Measles,9 months;,entire,
EMR,JOR,Jordan,MMR,Measles mumps rubella,"12, 18 months;",entire,
EMR,JOR,Jordan,OPV,polio,"4, 5, 9, 18 months; 6 years;",entire,
EMR,JOR,Jordan,Rotavirus,Rotavirus,"3, 4, 5 months;",entire,
EMR,JOR,Jordan,Td,Tetanus diphtheria,"6, 16 years;",entire,
EMR,JOR,Jordan,TT,Tetanus,"1st contact; +1, +6 months; +1, +1 year;",entire,
EMR,JOR,Jordan,VitaminA,VitaminA,"9, 18 months;",entire,
EUR,KAZ,Kazakhstan,Anthrax,Anthrax vaccine,,part,permanently disadvantaged places and risk groups for professional activities
EUR,KAZ,Kazakhstan,BCG,Bacille_Calmette-Guérin vaccine,birth; 6 years;,entire,
EUR,KAZ,Kazakhstan,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4 months;",entire,
EUR,KAZ,Kazakhstan,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"3, 18 months;",entire,
EUR,KAZ,Kazakhstan,HepA_Pediatric,HepA,"2, 2.5 years;",entire,
EUR,KAZ,Kazakhstan,HepB_Adult,HepB_adult,,entire,unvaccinated healthcare workers
EUR,KAZ,Kazakhstan,HepB_Pediatric,HepB,birth;,entire,
EUR,KAZ,Kazakhstan,Influenza_Adult,Influenza_adult,>=15 years;,entire,"and adults with chronic conditions, elderly, pregnant women, healthcare workers, residents of long-term care facilities"
EUR,KAZ,Kazakhstan,Influenza_Pediatric,Influenza_pediatric,6 months-14 years;,entire,and children with chronic conditions
EUR,KAZ,Kazakhstan,MMR,Measles mumps rubella,"1, 6 year;",entire,
EUR,KAZ,Kazakhstan,OPV,polio,1 year;,entire,
EUR,KAZ,Kazakhstan,plague,Bubonic_plague,,part,"in the natural focus of the plague
in the natural focus of the plague
in the natural focus of the plague"
EUR,KAZ,Kazakhstan,Pneumo_conj,Pneumococcal,"2, 4, 12 months;",entire,
EUR,KAZ,Kazakhstan,Rabies,Rabies,,entire,by indications
EUR,KAZ,Kazakhstan,TBE,Tick_borne_encephalitis,,part,residents of endemic areas
EUR,KAZ,Kazakhstan,Td,Tetanus diphtheria,"16, 26, 36, 46, 56 years;",entire,
EUR,KAZ,Kazakhstan,Tdap,Tetanus diphtheria pertussis,6 years;,entire,
EUR,KAZ,Kazakhstan,Tularemia,Tularemia,,part,in the natural foci of tularemia
EUR,KAZ,Kazakhstan,Typhoid_ps,Typhoid,,entire,risk groups by occupation
AFR,KEN,Kenya,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,KEN,Kenya,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,KEN,Kenya,HepB_Adult,HepB_adult,"1st contact; +1, +1 months;",entire,risk persons
AFR,KEN,Kenya,HPV,HPV,10 years; +6 months;,entire,from May 2019
AFR,KEN,Kenya,IPV,Inactivated_polio,14 weeks;,entire,
AFR,KEN,Kenya,MR,Measles rubella,"9, 18 months;",entire,
AFR,KEN,Kenya,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,KEN,Kenya,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,KEN,Kenya,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,KEN,Kenya,TT,Tetanus,"1st contact pregnancy; +1, +6 months; +1, +1 year;",entire,
AFR,KEN,Kenya,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AFR,KEN,Kenya,YF,Yellow_fever,9 months;,part,
WPR,KIR,Kiribati,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,KIR,Kiribati,DTwP,Diphtheria tetanus pertussis,6 years;,entire,
WPR,KIR,Kiribati,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
WPR,KIR,Kiribati,HepB_Pediatric,HepB,birth;,entire,
WPR,KIR,Kiribati,IPV,Inactivated_polio,14 weeks;,entire,
WPR,KIR,Kiribati,MR,Measles rubella,12 months; 6 years;,entire,
WPR,KIR,Kiribati,OPV,polio,"6, 10, 14 weeks;",entire,
WPR,KIR,Kiribati,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
WPR,KIR,Kiribati,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
WPR,KIR,Kiribati,Td,Tetanus diphtheria,13 years;,entire,
WPR,KIR,Kiribati,VitaminA,VitaminA,"6, 12 months;",entire,
EMR,KWT,Kuwait,BCG,Bacille_Calmette-Guérin vaccine,3 months;,entire,
EMR,KWT,Kuwait,DT,Tetanus diphtheria childrens,,part,where pertussis is contraindicated
EMR,KWT,Kuwait,DTwP,Diphtheria tetanus pertussis,3.6 years;,entire,
EMR,KWT,Kuwait,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6, 18 months;",entire,
EMR,KWT,Kuwait,HepA_Adult,HepA_adult,,entire,for citizen born before 1990 and health care personnel
EMR,KWT,Kuwait,HepB_Adult,HepB_adult,,part,for citizens born before 1990 and health care personnel
EMR,KWT,Kuwait,HepB_Pediatric,HepB,birth;,entire,
EMR,KWT,Kuwait,Influenza_Adult,Influenza_adult,>=65 years;,entire,"and adults with chronic illness, pregnant women, health care workers, residents living in long-term care facilities, Haj or other travellers, other risk groups"
EMR,KWT,Kuwait,Influenza_Pediatric,Influenza_pediatric,>=6 months;,entire,and children with chronic illness
EMR,KWT,Kuwait,IPV,Inactivated_polio,2 months;,entire,
EMR,KWT,Kuwait,MenAC,Meningococcal_AC,,part,for special expatriate working groups
EMR,KWT,Kuwait,MenACWY-135 ps,Meningococcal_ACWY,2 years;,entire,
EMR,KWT,Kuwait,MMR,Measles mumps rubella,"12, 24 months; 12 years",entire,
EMR,KWT,Kuwait,OPV,polio,"4, 6, 12, 18 months;",entire,
EMR,KWT,Kuwait,Pneumo_conj,Pneumococcal,"2, 4, 6, 18 months;",entire,and pilgrims
EMR,KWT,Kuwait,Pneumo_ps,Pneumococcal,,part,high risk adults
EMR,KWT,Kuwait,Rotavirus,Rotavirus,"2, 4, 6 months;",entire,
EMR,KWT,Kuwait,Td,Tetanus diphtheria,"10, 18 years;",entire,school students
EMR,KWT,Kuwait,TT,Tetanus,,part,pregnant women and people exposed to accidents
EMR,KWT,Kuwait,Typhoid_ps,Typhoid,,part,food handlers
EMR,KWT,Kuwait,Varicella,Varicella,"1, 2 years;",entire,and HCWs at risk
EMR,KWT,Kuwait,YF,Yellow_fever,,part,travellers to at risk areas
EUR,KGZ,Kyrgyzstan,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EUR,KGZ,Kyrgyzstan,DT,Tetanus diphtheria childrens,6 years;,entire,
EUR,KGZ,Kyrgyzstan,DTwP,Diphtheria tetanus pertussis,2 years;,entire,
EUR,KGZ,Kyrgyzstan,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 3.5, 5 months;",entire,
EUR,KGZ,Kyrgyzstan,HepB_Pediatric,HepB,birth;,entire,
EUR,KGZ,Kyrgyzstan,IPV,Inactivated_polio,3.5 months;,entire,
EUR,KGZ,Kyrgyzstan,MMR,Measles mumps rubella,12 months; 6 years;,entire,
EUR,KGZ,Kyrgyzstan,OPV,polio,"2, 3.5, 5 months;",entire,
EUR,KGZ,Kyrgyzstan,Pneumo_conj,Pneumococcal,"2, 5, 12 months;",entire,
EUR,KGZ,Kyrgyzstan,Rotavirus,Rotavirus,<1 years;,entire,Planned introduction in October 2019
EUR,KGZ,Kyrgyzstan,Td,Tetanus diphtheria,"11, 16, 26, 36, 46, 56 years;",entire,
WPR,LAO,Lao People's Democratic Republic (the),BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,LAO,Lao People's Democratic Republic (the),DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
WPR,LAO,Lao People's Democratic Republic (the),HepB_Pediatric,HepB,birth;,entire,
WPR,LAO,Lao People's Democratic Republic (the),HPV,HPV,10 years (x2);,entire,From October 2019
WPR,LAO,Lao People's Democratic Republic (the),Influenza_Adult,Influenza_adult,>=50 years;,entire,"and children and adults with chronic illness, pregnant women, health care workers"
WPR,LAO,Lao People's Democratic Republic (the),IPV,Inactivated_polio,14 weeks;,entire,
WPR,LAO,Lao People's Democratic Republic (the),JE_LiveAtd,Japanese_encephalitis_live,9 months;,entire,
WPR,LAO,Lao People's Democratic Republic (the),MR,Measles rubella,"9, 12 months;",entire,
WPR,LAO,Lao People's Democratic Republic (the),OPV,polio,"6, 10, 14 weeks;",entire,
WPR,LAO,Lao People's Democratic Republic (the),Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
WPR,LAO,Lao People's Democratic Republic (the),Rotavirus,Rotavirus,"6, 10 weeks;",entire,from June 2020
WPR,LAO,Lao People's Democratic Republic (the),Td,Tetanus diphtheria,"15 years; +1, +6 months; +1, +1 year;",entire,pregnant women
WPR,LAO,Lao People's Democratic Republic (the),Typhoid_conj,Typhoid,,part,not routine; OCV was used as part of flood response in southern Lao PDR in 2018
WPR,LAO,Lao People's Democratic Republic (the),VitaminA,VitaminA,6-59 months;,entire,twice a year
EUR,LVA,Latvia,BCG,Bacille_Calmette-Guérin vaccine,2-5 days;,entire,
EUR,LVA,Latvia,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4, 6, 12-15 months;",entire,
EUR,LVA,Latvia,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 4, 6 months;",entire,infants who receive hepB mono vaccine due to hepB risk exposure from monthers
EUR,LVA,Latvia,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,7 years;,entire,
EUR,LVA,Latvia,HepB_Adult,HepB_adult,,entire,for hemodialize patients
EUR,LVA,Latvia,HepB_Pediatric,HepB,"birth; 1, 2, 12-15 months;",entire,newborns with risk factors of hepB exposure from mothers (4 doses)
EUR,LVA,Latvia,HPV,HPV,12 years (x2);,entire,females
EUR,LVA,Latvia,Influenza_Adult,Influenza_adult,>=65 years;,entire,"and adults with chronic conditions, pregnant women, healthcare workers"
EUR,LVA,Latvia,Influenza_Pediatric,Influenza_pediatric,6-23 months;,entire,and children with chronic conditions
EUR,LVA,Latvia,MMR,Measles mumps rubella,12-15 months; 7 years;,entire,
EUR,LVA,Latvia,Pneumo_conj,Pneumococcal,"2, 4, 12-15 months;",entire,
EUR,LVA,Latvia,Rabies,Rabies,,entire,for those after exposure with suspicious animals
EUR,LVA,Latvia,Rotavirus,Rotavirus,"2, 4, 6 months;",entire,
EUR,LVA,Latvia,TBE,Tick_borne_encephalitis,1-17 years (x4);,entire,(1) children living in highly endemic territories; (2) orphans and children left without parental care in the whole country
EUR,LVA,Latvia,Td,Tetanus diphtheria,,entire,adults
EUR,LVA,Latvia,TdIPV,Tetanus diphtheria inactivated_Polio,14 years;,entire,
EUR,LVA,Latvia,Varicella,Varicella,12-15 months; 7 years;,entire,2nd dose is from January 2019
EMR,LBN,Lebanon,DTwP,Diphtheria tetanus pertussis,4-5 years;,entire,
EMR,LBN,Lebanon,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6, 18 months;",entire,
EMR,LBN,Lebanon,HepB_Pediatric,HepB,birth;,entire,
EMR,LBN,Lebanon,Influenza,Influenza,,entire,"children, elderly, chronic illness, pregant women, HCWs, Haj or other travellers"
EMR,LBN,Lebanon,IPV,Inactivated_polio,2 months;,entire,
EMR,LBN,Lebanon,Measles,Measles,9 months;,entire,
EMR,LBN,Lebanon,MMR,Measles mumps rubella,"12, 18 months;",entire,
EMR,LBN,Lebanon,OPV,polio,"4, 6, 18 months; 4-5, 10-12, 16-18 years;",entire,
EMR,LBN,Lebanon,Pneumo_conj,Pneumococcal,"4, 6, 12 months",entire,
EMR,LBN,Lebanon,Td,Tetanus diphtheria,"10-12, 16-18 years;",entire,
AFR,LSO,Lesotho,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,LSO,Lesotho,DT,Tetanus diphtheria childrens,18 months;,entire,
AFR,LSO,Lesotho,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,LSO,Lesotho,IPV,Inactivated_polio,14 weeks;,entire,
AFR,LSO,Lesotho,MR,Measles rubella,"9, 18 months;",entire,
AFR,LSO,Lesotho,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,LSO,Lesotho,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,LSO,Lesotho,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,LSO,Lesotho,TT,Tetanus,"1st contact pregnancy; +4 weeks; +6 months; +1, +1 year;",entire,
AFR,LSO,Lesotho,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,
AFR,LSO,Lesotho,YF,Yellow_fever,,entire,travellers
AFR,LBR,Liberia,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,LBR,Liberia,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,LBR,Liberia,HPV,HPV,9 years;,entire,from October 2019
AFR,LBR,Liberia,IPV,Inactivated_polio,14 weeks;,entire,
AFR,LBR,Liberia,Measles,Measles,9 months;,entire,
AFR,LBR,Liberia,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,LBR,Liberia,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,LBR,Liberia,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,LBR,Liberia,TT,Tetanus,"14 years; +4 weeks; +6, +12 months;",entire,14-49 Y
AFR,LBR,Liberia,VitaminA,VitaminA,6 months;,entire,
AFR,LBR,Liberia,YF,Yellow_fever,9 months;,entire,
EMR,LBY,Libya,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
EMR,LBY,Libya,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 4, 6 months;",entire,
EMR,LBY,Libya,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,18 months;,entire,
EMR,LBY,Libya,HepB_Adult,HepB_adult,,,high risk groups (non-vaccinated)
EMR,LBY,Libya,HepB_Pediatric,HepB,birth;,entire,
EMR,LBY,Libya,HPV,HPV,12 years;,entire,females
EMR,LBY,Libya,Influenza_Adult,Influenza_adult,>50 years;,entire,"and adults with chronic illness, pregnant women, health care workers, Haj or other travellers"
EMR,LBY,Libya,Influenza_Pediatric,Influenza_pediatric,,entire,and children with chronic illness
EMR,LBY,Libya,MMR,Measles mumps rubella,"12, 18 months;",entire,
EMR,LBY,Libya,OPV,polio,birth; 9 months;,entire,
EMR,LBY,Libya,Pneumo_conj,Pneumococcal,"2, 4, 12 months;",entire,
EMR,LBY,Libya,Rotavirus,Rotavirus,"2, 4, 6 months;",entire,
EMR,LBY,Libya,Tdap,Tetanus diphtheria pertussis,15 years;,entire,
EMR,LBY,Libya,TdaPIPV,Tetanus diphtheria pertussis IPV,6 years;,entire,
EMR,LBY,Libya,YF,Yellow_fever,,,travellers
EUR,LTU,Lithuania,BCG,Bacille_Calmette-Guérin vaccine,2-3 days;,entire,
EUR,LTU,Lithuania,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 4, 6, 18 months;",entire,
EUR,LTU,Lithuania,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,6-7 years;,entire,
EUR,LTU,Lithuania,HepB_Pediatric,HepB,"birth; 1, 6 months;",entire,
EUR,LTU,Lithuania,HPV,HPV,11 years; (x2),entire,only for 11 years girls (a minimum of 6 months betweeen first and second doses)
EUR,LTU,Lithuania,Influenza_Adult,Influenza_adult,>= 65 years;,entire,"elderly, adults with chronic illness, pregnant women, health care workers, residents living in long-term care facilities"
EUR,LTU,Lithuania,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic illness
EUR,LTU,Lithuania,MenB,Meningococcal_B,"2, 4, 12-15 months;",entire,
EUR,LTU,Lithuania,MMR,Measles mumps rubella,15-16 months; 6-7 years;,entire,
EUR,LTU,Lithuania,Pneumo_conj,Pneumococcal,"2, 4, 12-15 months;",entire,Children and adults who have specific conditions according to ICD-10-AM (who were not vaccinated against pneumococcal infection before)
EUR,LTU,Lithuania,Rabies,Rabies,,entire,Rabies post-exposure prophylaxis is recommended after contact with animals
EUR,LTU,Lithuania,Rotavirus,Rotavirus,"2, 4, 6 months;",entire,
EUR,LTU,Lithuania,Tdap,Tetanus diphtheria pertussis,15-16 years;,entire,"Vaccination against diphtheria, tetanus every ten years is recommended for adults older then 25 years old and tetanus post-exposure prophylaxis"
EUR,LTU,Lithuania,TdIPV,Tetanus diphtheria inactivated_Polio,,entire,"Routine vaccination against diphtheria, tetanus every ten years is recommended for adults (over 25 years)and tetanus post-exposure prophylaxis is recommended after injuries."
EUR,LUX,Luxembourg,DTaPHibHepBIPV,Hexavalent_diphtheria tetanus acellular_pertussis Hib hepB IPV,"2, 3, 13 months;",entire,
EUR,LUX,Luxembourg,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,4 months;,entire,
EUR,LUX,Luxembourg,DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,5-6 years; 15-16 years;,entire,
EUR,LUX,Luxembourg,HepB_BD,HepB,birth;,entire,only for babies born to a mother infected with hepatitis B
EUR,LUX,Luxembourg,HPV,HPV,9-13 years; +6 months;,entire,females and males
EUR,LUX,Luxembourg,Influenza_Adult,Influenza_adult,>65 years;,entire,"and adults with chronic illness, pregnant women, health care workers, other risk groups"
EUR,LUX,Luxembourg,Influenza_Pediatric,Influenza_pediatric,,entire,children with chronic conditions
EUR,LUX,Luxembourg,MenB,Meningococcal_B,,entire,risk groups of any age
EUR,LUX,Luxembourg,MenC_conj,Meningococcal_C,13 months;,entire,
EUR,LUX,Luxembourg,MMRV,Measles mumps rubella varicella,"12, 15-23 months;",entire,
EUR,LUX,Luxembourg,Pneumo_conj,Pneumococcal,"2, 4, 12 months;",entire,"and for infants at risk at M2, M3, M4, M12"
EUR,LUX,Luxembourg,Pneumo_ps,Pneumococcal,>=65 years;,entire,and adult risk groups
EUR,LUX,Luxembourg,Rotavirus,Rotavirus,"2, 3 months;",entire,
AFR,MDG,Madagascar,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,MDG,Madagascar,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,MDG,Madagascar,IPV,Inactivated_polio,14 weeks;,entire,
AFR,MDG,Madagascar,Measles,Measles,9 months;,entire,
AFR,MDG,Madagascar,OPV,polio,"Birth; 6, 10, 14 weeks;",entire,
AFR,MDG,Madagascar,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,MDG,Madagascar,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,MDG,Madagascar,Td,Tetanus diphtheria,"12-23 months; 4-7, 9-15 years;",entire,From September 2019
AFR,MDG,Madagascar,TT,Tetanus,"1st contact; +1, +6 months; +1, +1 year;",entire,pregnant women
AFR,MWI,Malawi,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,MWI,Malawi,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,MWI,Malawi,HPV,HPV,9 years;,entire,from January 2019
AFR,MWI,Malawi,IPV,Inactivated_polio,14 weeks;,entire,
AFR,MWI,Malawi,MR,Measles rubella,"9, 15 months;",entire,
AFR,MWI,Malawi,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,MWI,Malawi,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,MWI,Malawi,Rotavirus,Rotavirus,"6, 10 weeks;",entire,
AFR,MWI,Malawi,"RTS,S",RTS,"5, 6, 7, 22 months;",part,from April 2019
AFR,MWI,Malawi,Td,Tetanus diphtheria,"1st contact; +1, +6 months; +1, +1 years;",entire,pregnant women and CBAW
AFR,MWI,Malawi,VitaminA,VitaminA,"6, 12, 18, 24, 30, 36 months;",entire,and postnatal mothers
WPR,MYS,Malaysia,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,MYS,Malaysia,DT,Tetanus diphtheria childrens,7 years;,entire,
WPR,MYS,Malaysia,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 3, 5, 18 months;",entire,
WPR,MYS,Malaysia,HepB_Adult,HepB_adult,"1st contact; +1, +6 months",entire,HCWs
WPR,MYS,Malaysia,HepB_Pediatric,HepB,"birth; 1, 6 months;",entire,
WPR,MYS,Malaysia,HPV,HPV,13 years (x2);,entire,school-based; females only
WPR,MYS,Malaysia,Influenza_Adult,Influenza_adult,,entire,"elderly, adults with chronic conditions, healthcare workers, pregnant women, travellers"
WPR,MYS,Malaysia,Influenza_Pediatric,Influenza_pediatric,>6 months;,entire,and children with chronic conditions based on advice from physician
WPR,MYS,Malaysia,JE_LiveAtd,Japanese_encephalitis_live,"9, 21 months;",part,Sarawak state only
WPR,MYS,Malaysia,Measles,Measles,6 months;,part,Sabah state only
WPR,MYS,Malaysia,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,,entire,Hajj pilgrims only
WPR,MYS,Malaysia,MMR,Measles mumps rubella,"9, 12 months;",entire,
WPR,MYS,Malaysia,MR,Measles rubella,7 years;,entire,school-based for cohort who received MCV1 at 12M
WPR,MYS,Malaysia,TT,Tetanus,15 years;,entire,and pregnant women
WPR,MYS,Malaysia,Typhoid_ps,Typhoid,,entire,All food handlers as required by Malaysian Food Hygiene Regulation
WPR,MYS,Malaysia,YF,Yellow_fever,,entire,travellers going to YF endemic countries
SEAR,MDV,Maldives,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
SEAR,MDV,Maldives,DTwP,Diphtheria tetanus pertussis,4 years;,entire,
SEAR,MDV,Maldives,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"2, 4, 6 months;",entire,
SEAR,MDV,Maldives,HepB_Pediatric,HepB,birth;,entire,
SEAR,MDV,Maldives,HPV,HPV,10 years; +6 months;,entire,from April 2019: girls 10-14 years
SEAR,MDV,Maldives,IPV,Inactivated_polio,6 months;,entire,
SEAR,MDV,Maldives,MenACWY-135 ps,Meningococcal_ACWY,>15 years;,entire,travellers
SEAR,MDV,Maldives,MMR,Measles mumps rubella,18 months;,entire,
SEAR,MDV,Maldives,MR,Measles rubella,9 months;,entire,
SEAR,MDV,Maldives,OPV,polio,"2, 4, 6 months;",, and 15 years old pilgrims
SEAR,MDV,Maldives,Td,Tetanus diphtheria,"15 years; +1, +6 months; +1, +1 year;",entire,pregnant and CBAW
SEAR,MDV,Maldives,VitaminA,VitaminA,"9, 18, 24, 30, 36, 42 months;",entire,
SEAR,MDV,Maldives,YF,Yellow_fever,>Y15 years;,entire,travellers
AFR,MLI,Mali,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
AFR,MLI,Mali,DTwPHibHepB,Diphtheria Tetanus Pertussis Haemophilus influenzae HepB,"6, 10, 14 weeks;",entire,
AFR,MLI,Mali,HPV,HPV,10 years;,part,demo project for 10-yr old girls
AFR,MLI,Mali,IPV,Inactivated_polio,14 weeks;,entire,
AFR,MLI,Mali,Measles,Measles,9 months;,entire,
AFR,MLI,Mali,MenA_conj,Meningococcal_A,9 months;,entire,
AFR,MLI,Mali,OPV,polio,"birth; 6, 10, 14 weeks;",entire,
AFR,MLI,Mali,Pneumo_conj,Pneumococcal,"6, 10, 14 weeks;",entire,
AFR,MLI,Mali,Rotavirus,Rotavirus,"6, 10, 14 weeks;",entire,
AFR,MLI,Mali,Td,Tetanus diphtheria,"1st contact; +1, +6 months; +1, +1 years;",entire,pregnant women
AFR,MLI,Mali,VitaminA,VitaminA,6 months; 1 year;,entire,
AFR,MLI,Mali,YF,Yellow_fever,9 months;,entire,
EUR,MLT,Malta,BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,Babies of parent/s haiing from high-risk TB countries
EUR,MLT,Malta,DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"6-8 weeks; 3, 4, 18 months;",entire,
EUR,MLT,Malta,HepB_Pediatric,HepB,"12, 13, 18 months;",entire,
EUR,MLT,Malta,HPV,HPV,12 years; +6 months;,entire,females
EUR,MLT,Malta,Influenza_Adult,Influenza_adult,>=55 years;,entire,"and adults with chronic conditions, healthcare workers, residents living in long-term care facilities, other risk groups"
EUR,MLT,Malta,Influenza_Pediatric,Influenza_pediatric,6 months-5 years;,entire,and children with chronic conditions
EUR,MLT,Malta,MenACWY-135 conj,Meningococcal ACWY-135 conjugate vaccine,,entire,Planned introduction in October 2019
EUR,MLT,Malta,MMR,Measles mumps rubella,13 months; 3 years;,entire,
EUR,MLT,Malta,Pneumo_conj,Pneumococcal,,entire,Planned introduction in October 2019
EUR,MLT,Malta,TdIPV,Tetanus diphtheria inactivated_Polio,14 years;,entire,
WPR,MHL,Marshall Islands (the),BCG,Bacille_Calmette-Guérin vaccine,birth;,entire,
WPR,MHL,Marshall Islands (the),DTaPHepBIPV,Diphtheria Tetanus Pertussis HepB Polio,"2, 4, 6, 12 months; 4-6 years;",entire,
WPR,MHL,Marshall Islands (the),DTaPHibIPV,Diphtheria tetanus acellular_pertussis Hib IPV,"2, 4, 12 months;",entire,
WPR,MHL,Marshall Islands (the),DTaPIPV,Diphtheria tetanus acellular_pertussis IPV,4-5 years;,,1
WPR,MHL,Marshall Islands (the),HepB_Pediatric,HepB,"birth; 2, 6, months;",entire,
WPR,MHL,Marshall Islands (the),Hib,Hib,"2, 4, 12 months;",entire,
WPR,MHL,Marshall Islands (the),HPV,HPV,11-12 years;,entire,girls
WPR,MHL,Marshall Islands (the),Influenza_Adult,Influenza_adult,>=50 years;,entire,and pregnant women
WPR,MHL,Marshall Islands (the),Influenza_Pediatric,Influenza_pediatric,>=6 months;,entire,
