Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
,MS Zaandam,0,0,3/3/2020,0,0,0
,MS Zaandam,0,0,3/4/2020,0,0,0
,MS Zaandam,0,0,3/5/2020,0,0,0
,MS Zaandam,0,0,3/6/2020,0,0,0
,MS Zaandam,0,0,3/7/2020,0,0,0
,MS Zaandam,0,0,3/8/2020,0,0,0
,MS Zaandam,0,0,3/9/2020,0,0,0
,MS Zaandam,0,0,3/10/2020,0,0,0
,MS Zaandam,0,0,3/11/2020,0,0,0
,MS Zaandam,0,0,3/12/2020,0,0,0
,MS Zaandam,0,0,3/13/2020,0,0,0
,MS Zaandam,0,0,3/14/2020,0,0,0
,MS Zaandam,0,0,3/15/2020,0,0,0
,MS Zaandam,0,0,3/16/2020,0,0,0
,MS Zaandam,0,0,3/17/2020,0,0,0
,MS Zaandam,0,0,3/18/2020,0,0,0
,MS Zaandam,0,0,3/19/2020,0,0,0
,MS Zaandam,0,0,3/20/2020,0,0,0
,MS Zaandam,0,0,3/21/2020,0,0,0
,MS Zaandam,0,0,3/22/2020,0,0,0
,MS Zaandam,0,0,3/23/2020,0,0,0
,MS Zaandam,0,0,3/24/2020,0,0,0
,MS Zaandam,0,0,3/25/2020,0,0,0
,MS Zaandam,0,0,3/26/2020,0,0,0
,MS Zaandam,0,0,3/27/2020,0,0,0
,MS Zaandam,0,0,3/28/2020,2,0,0
,MS Zaandam,0,0,3/29/2020,2,0,0
,MS Zaandam,0,0,3/30/2020,2,0,0
,MS Zaandam,0,0,3/31/2020,2,0,0
,MS Zaandam,0,0,4/1/2020,9,2,0
,MS Zaandam,0,0,4/2/2020,9,2,0
,MS Zaandam,0,0,4/3/2020,9,2,0
,MS Zaandam,0,0,4/4/2020,9,2,0
,MS Zaandam,0,0,4/5/2020,9,2,0
,MS Zaandam,0,0,4/6/2020,9,2,0
,MS Zaandam,0,0,4/7/2020,9,2,0
,MS Zaandam,0,0,4/8/2020,9,2,0
,MS Zaandam,0,0,4/9/2020,9,2,0
,MS Zaandam,0,0,4/10/2020,9,2,0
,MS Zaandam,0,0,4/11/2020,9,2,0
,MS Zaandam,0,0,4/12/2020,9,2,0
,MS Zaandam,0,0,4/13/2020,9,2,0
,MS Zaandam,0,0,4/14/2020,9,2,0
,MS Zaandam,0,0,4/15/2020,9,2,0
,MS Zaandam,0,0,4/16/2020,9,2,0
,MS Zaandam,0,0,4/17/2020,9,2,0
,MS Zaandam,0,0,4/18/2020,9,2,0
,MS Zaandam,0,0,4/19/2020,9,2,0
,MS Zaandam,0,0,4/20/2020,9,2,0
,MS Zaandam,0,0,4/21/2020,9,2,0
,MS Zaandam,0,0,4/22/2020,9,2,0
,Namibia,-22.9576,18.4904,1/22/2020,0,0,0
,Namibia,-22.9576,18.4904,1/23/2020,0,0,0
,Namibia,-22.9576,18.4904,1/24/2020,0,0,0
,Namibia,-22.9576,18.4904,1/25/2020,0,0,0
,Namibia,-22.9576,18.4904,1/26/2020,0,0,0
,Namibia,-22.9576,18.4904,1/27/2020,0,0,0
,Namibia,-22.9576,18.4904,1/28/2020,0,0,0
,Namibia,-22.9576,18.4904,1/29/2020,0,0,0
,Namibia,-22.9576,18.4904,1/30/2020,0,0,0
,Namibia,-22.9576,18.4904,1/31/2020,0,0,0
,Namibia,-22.9576,18.4904,2/1/2020,0,0,0
,Namibia,-22.9576,18.4904,2/2/2020,0,0,0
,Namibia,-22.9576,18.4904,2/3/2020,0,0,0
,Namibia,-22.9576,18.4904,2/4/2020,0,0,0
,Namibia,-22.9576,18.4904,2/5/2020,0,0,0
,Namibia,-22.9576,18.4904,2/6/2020,0,0,0
,Namibia,-22.9576,18.4904,2/7/2020,0,0,0
,Namibia,-22.9576,18.4904,2/8/2020,0,0,0
,Namibia,-22.9576,18.4904,2/9/2020,0,0,0
,Namibia,-22.9576,18.4904,2/10/2020,0,0,0
,Namibia,-22.9576,18.4904,2/11/2020,0,0,0
,Namibia,-22.9576,18.4904,2/12/2020,0,0,0
,Namibia,-22.9576,18.4904,2/13/2020,0,0,0
,Namibia,-22.9576,18.4904,2/14/2020,0,0,0
,Namibia,-22.9576,18.4904,2/15/2020,0,0,0
,Namibia,-22.9576,18.4904,2/16/2020,0,0,0
,Namibia,-22.9576,18.4904,2/17/2020,0,0,0
,Namibia,-22.9576,18.4904,2/18/2020,0,0,0
,Namibia,-22.9576,18.4904,2/19/2020,0,0,0
,Namibia,-22.9576,18.4904,2/20/2020,0,0,0
,Namibia,-22.9576,18.4904,2/21/2020,0,0,0
,Namibia,-22.9576,18.4904,2/22/2020,0,0,0
,Namibia,-22.9576,18.4904,2/23/2020,0,0,0
,Namibia,-22.9576,18.4904,2/24/2020,0,0,0
,Namibia,-22.9576,18.4904,2/25/2020,0,0,0
,Namibia,-22.9576,18.4904,2/26/2020,0,0,0
,Namibia,-22.9576,18.4904,2/27/2020,0,0,0
,Namibia,-22.9576,18.4904,2/28/2020,0,0,0
,Namibia,-22.9576,18.4904,2/29/2020,0,0,0
,Namibia,-22.9576,18.4904,3/1/2020,0,0,0
,Namibia,-22.9576,18.4904,3/2/2020,0,0,0
,Namibia,-22.9576,18.4904,3/3/2020,0,0,0
,Namibia,-22.9576,18.4904,3/4/2020,0,0,0
,Namibia,-22.9576,18.4904,3/5/2020,0,0,0
,Namibia,-22.9576,18.4904,3/6/2020,0,0,0
,Namibia,-22.9576,18.4904,3/7/2020,0,0,0
,Namibia,-22.9576,18.4904,3/8/2020,0,0,0
,Namibia,-22.9576,18.4904,3/9/2020,0,0,0
,Namibia,-22.9576,18.4904,3/10/2020,0,0,0
,Namibia,-22.9576,18.4904,3/11/2020,0,0,0
,Namibia,-22.9576,18.4904,3/12/2020,0,0,0
,Namibia,-22.9576,18.4904,3/13/2020,0,0,0
,Namibia,-22.9576,18.4904,3/14/2020,2,0,0
,Namibia,-22.9576,18.4904,3/15/2020,2,0,0
,Namibia,-22.9576,18.4904,3/16/2020,2,0,0
,Namibia,-22.9576,18.4904,3/17/2020,2,0,0
,Namibia,-22.9576,18.4904,3/18/2020,2,0,0
,Namibia,-22.9576,18.4904,3/19/2020,3,0,0
,Namibia,-22.9576,18.4904,3/20/2020,3,0,0
,Namibia,-22.9576,18.4904,3/21/2020,3,0,0
,Namibia,-22.9576,18.4904,3/22/2020,3,0,0
,Namibia,-22.9576,18.4904,3/23/2020,4,0,0
,Namibia,-22.9576,18.4904,3/24/2020,7,0,2
,Namibia,-22.9576,18.4904,3/25/2020,7,0,2
,Namibia,-22.9576,18.4904,3/26/2020,8,0,2
,Namibia,-22.9576,18.4904,3/27/2020,8,0,2
,Namibia,-22.9576,18.4904,3/28/2020,8,0,2
,Namibia,-22.9576,18.4904,3/29/2020,11,0,2
,Namibia,-22.9576,18.4904,3/30/2020,11,0,2
,Namibia,-22.9576,18.4904,3/31/2020,11,0,2
,Namibia,-22.9576,18.4904,4/1/2020,14,0,2
,Namibia,-22.9576,18.4904,4/2/2020,14,0,3
,Namibia,-22.9576,18.4904,4/3/2020,14,0,3
,Namibia,-22.9576,18.4904,4/4/2020,14,0,3
,Namibia,-22.9576,18.4904,4/5/2020,16,0,3
,Namibia,-22.9576,18.4904,4/6/2020,16,0,3
,Namibia,-22.9576,18.4904,4/7/2020,16,0,3
,Namibia,-22.9576,18.4904,4/8/2020,16,0,3
,Namibia,-22.9576,18.4904,4/9/2020,16,0,3
,Namibia,-22.9576,18.4904,4/10/2020,16,0,3
,Namibia,-22.9576,18.4904,4/11/2020,16,0,3
,Namibia,-22.9576,18.4904,4/12/2020,16,0,3
,Namibia,-22.9576,18.4904,4/13/2020,16,0,3
,Namibia,-22.9576,18.4904,4/14/2020,16,0,3
,Namibia,-22.9576,18.4904,4/15/2020,16,0,3
,Namibia,-22.9576,18.4904,4/16/2020,16,0,4
,Namibia,-22.9576,18.4904,4/17/2020,16,0,4
,Namibia,-22.9576,18.4904,4/18/2020,16,0,6
,Namibia,-22.9576,18.4904,4/19/2020,16,0,6
,Namibia,-22.9576,18.4904,4/20/2020,16,0,6
,Namibia,-22.9576,18.4904,4/21/2020,16,0,6
,Namibia,-22.9576,18.4904,4/22/2020,16,0,6
,Nepal,28.1667,84.25,1/22/2020,0,0,0
,Nepal,28.1667,84.25,1/23/2020,0,0,0
,Nepal,28.1667,84.25,1/24/2020,0,0,0
,Nepal,28.1667,84.25,1/25/2020,1,0,0
,Nepal,28.1667,84.25,1/26/2020,1,0,0
,Nepal,28.1667,84.25,1/27/2020,1,0,0
,Nepal,28.1667,84.25,1/28/2020,1,0,0
,Nepal,28.1667,84.25,1/29/2020,1,0,0
,Nepal,28.1667,84.25,1/30/2020,1,0,0
,Nepal,28.1667,84.25,1/31/2020,1,0,0
,Nepal,28.1667,84.25,2/1/2020,1,0,0
,Nepal,28.1667,84.25,2/2/2020,1,0,0
,Nepal,28.1667,84.25,2/3/2020,1,0,0
,Nepal,28.1667,84.25,2/4/2020,1,0,0
,Nepal,28.1667,84.25,2/5/2020,1,0,0
,Nepal,28.1667,84.25,2/6/2020,1,0,0
,Nepal,28.1667,84.25,2/7/2020,1,0,0
,Nepal,28.1667,84.25,2/8/2020,1,0,0
,Nepal,28.1667,84.25,2/9/2020,1,0,0
,Nepal,28.1667,84.25,2/10/2020,1,0,0
,Nepal,28.1667,84.25,2/11/2020,1,0,0
,Nepal,28.1667,84.25,2/12/2020,1,0,1
,Nepal,28.1667,84.25,2/13/2020,1,0,1
,Nepal,28.1667,84.25,2/14/2020,1,0,1
,Nepal,28.1667,84.25,2/15/2020,1,0,1
,Nepal,28.1667,84.25,2/16/2020,1,0,1
,Nepal,28.1667,84.25,2/17/2020,1,0,1
,Nepal,28.1667,84.25,2/18/2020,1,0,1
,Nepal,28.1667,84.25,2/19/2020,1,0,1
,Nepal,28.1667,84.25,2/20/2020,1,0,1
,Nepal,28.1667,84.25,2/21/2020,1,0,1
,Nepal,28.1667,84.25,2/22/2020,1,0,1
,Nepal,28.1667,84.25,2/23/2020,1,0,1
,Nepal,28.1667,84.25,2/24/2020,1,0,1
,Nepal,28.1667,84.25,2/25/2020,1,0,1
,Nepal,28.1667,84.25,2/26/2020,1,0,1
,Nepal,28.1667,84.25,2/27/2020,1,0,1
,Nepal,28.1667,84.25,2/28/2020,1,0,1
,Nepal,28.1667,84.25,2/29/2020,1,0,1
,Nepal,28.1667,84.25,3/1/2020,1,0,1
,Nepal,28.1667,84.25,3/2/2020,1,0,1
,Nepal,28.1667,84.25,3/3/2020,1,0,1
,Nepal,28.1667,84.25,3/4/2020,1,0,1
,Nepal,28.1667,84.25,3/5/2020,1,0,1
,Nepal,28.1667,84.25,3/6/2020,1,0,1
,Nepal,28.1667,84.25,3/7/2020,1,0,1
,Nepal,28.1667,84.25,3/8/2020,1,0,1
,Nepal,28.1667,84.25,3/9/2020,1,0,1
,Nepal,28.1667,84.25,3/10/2020,1,0,1
,Nepal,28.1667,84.25,3/11/2020,1,0,1
,Nepal,28.1667,84.25,3/12/2020,1,0,1
,Nepal,28.1667,84.25,3/13/2020,1,0,1
,Nepal,28.1667,84.25,3/14/2020,1,0,1
,Nepal,28.1667,84.25,3/15/2020,1,0,1
,Nepal,28.1667,84.25,3/16/2020,1,0,1
,Nepal,28.1667,84.25,3/17/2020,1,0,1
,Nepal,28.1667,84.25,3/18/2020,1,0,1
,Nepal,28.1667,84.25,3/19/2020,1,0,1
,Nepal,28.1667,84.25,3/20/2020,1,0,1
,Nepal,28.1667,84.25,3/21/2020,1,0,1
,Nepal,28.1667,84.25,3/22/2020,1,0,1
,Nepal,28.1667,84.25,3/23/2020,2,0,1
,Nepal,28.1667,84.25,3/24/2020,2,0,1
,Nepal,28.1667,84.25,3/25/2020,3,0,1
,Nepal,28.1667,84.25,3/26/2020,3,0,1
,Nepal,28.1667,84.25,3/27/2020,4,0,1
,Nepal,28.1667,84.25,3/28/2020,5,0,1
,Nepal,28.1667,84.25,3/29/2020,5,0,1
,Nepal,28.1667,84.25,3/30/2020,5,0,1
,Nepal,28.1667,84.25,3/31/2020,5,0,1
,Nepal,28.1667,84.25,4/1/2020,5,0,1
,Nepal,28.1667,84.25,4/2/2020,6,0,1
,Nepal,28.1667,84.25,4/3/2020,6,0,1
,Nepal,28.1667,84.25,4/4/2020,9,0,1
,Nepal,28.1667,84.25,4/5/2020,9,0,1
,Nepal,28.1667,84.25,4/6/2020,9,0,1
,Nepal,28.1667,84.25,4/7/2020,9,0,1
,Nepal,28.1667,84.25,4/8/2020,9,0,1
,Nepal,28.1667,84.25,4/9/2020,9,0,1
,Nepal,28.1667,84.25,4/10/2020,9,0,1
,Nepal,28.1667,84.25,4/11/2020,9,0,1
,Nepal,28.1667,84.25,4/12/2020,12,0,1
,Nepal,28.1667,84.25,4/13/2020,14,0,1
,Nepal,28.1667,84.25,4/14/2020,16,0,1
,Nepal,28.1667,84.25,4/15/2020,16,0,1
,Nepal,28.1667,84.25,4/16/2020,16,0,2
,Nepal,28.1667,84.25,4/17/2020,30,0,2
,Nepal,28.1667,84.25,4/18/2020,31,0,2
,Nepal,28.1667,84.25,4/19/2020,31,0,4
,Nepal,28.1667,84.25,4/20/2020,31,0,4
,Nepal,28.1667,84.25,4/21/2020,43,0,4
,Nepal,28.1667,84.25,4/22/2020,45,0,7
Aruba,Netherlands,12.5186,-70.0358,1/22/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/23/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/24/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/25/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/26/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/27/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/28/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/29/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/30/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,1/31/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/1/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/2/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/3/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/4/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/5/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/6/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/7/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/8/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/9/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/10/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/11/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/12/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/13/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/14/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/15/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/16/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/17/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/18/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/19/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/20/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/21/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/22/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/23/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/24/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/25/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/26/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/27/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/28/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,2/29/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/1/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/2/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/3/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/4/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/5/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/6/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/7/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/8/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/9/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/10/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/11/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/12/2020,0,0,0
Aruba,Netherlands,12.5186,-70.0358,3/13/2020,2,0,0
Aruba,Netherlands,12.5186,-70.0358,3/14/2020,2,0,0
Aruba,Netherlands,12.5186,-70.0358,3/15/2020,2,0,0
Aruba,Netherlands,12.5186,-70.0358,3/16/2020,2,0,0
Aruba,Netherlands,12.5186,-70.0358,3/17/2020,3,0,0
Aruba,Netherlands,12.5186,-70.0358,3/18/2020,4,0,0
Aruba,Netherlands,12.5186,-70.0358,3/19/2020,4,0,0
Aruba,Netherlands,12.5186,-70.0358,3/20/2020,5,0,0
Aruba,Netherlands,12.5186,-70.0358,3/21/2020,5,0,0
Aruba,Netherlands,12.5186,-70.0358,3/22/2020,9,0,0
Aruba,Netherlands,12.5186,-70.0358,3/23/2020,9,0,0
Aruba,Netherlands,12.5186,-70.0358,3/24/2020,12,0,1
Aruba,Netherlands,12.5186,-70.0358,3/25/2020,17,0,1
Aruba,Netherlands,12.5186,-70.0358,3/26/2020,28,0,1
Aruba,Netherlands,12.5186,-70.0358,3/27/2020,33,0,1
Aruba,Netherlands,12.5186,-70.0358,3/28/2020,46,0,1
Aruba,Netherlands,12.5186,-70.0358,3/29/2020,50,0,1
Aruba,Netherlands,12.5186,-70.0358,3/30/2020,50,0,1
Aruba,Netherlands,12.5186,-70.0358,3/31/2020,55,0,1
Aruba,Netherlands,12.5186,-70.0358,4/1/2020,55,0,1
Aruba,Netherlands,12.5186,-70.0358,4/2/2020,60,0,1
Aruba,Netherlands,12.5186,-70.0358,4/3/2020,62,0,1
Aruba,Netherlands,12.5186,-70.0358,4/4/2020,64,0,1
Aruba,Netherlands,12.5186,-70.0358,4/5/2020,64,0,1
Aruba,Netherlands,12.5186,-70.0358,4/6/2020,71,0,2
Aruba,Netherlands,12.5186,-70.0358,4/7/2020,74,0,14
Aruba,Netherlands,12.5186,-70.0358,4/8/2020,77,0,14
Aruba,Netherlands,12.5186,-70.0358,4/9/2020,82,0,20
Aruba,Netherlands,12.5186,-70.0358,4/10/2020,86,0,27
Aruba,Netherlands,12.5186,-70.0358,4/11/2020,92,0,29
Aruba,Netherlands,12.5186,-70.0358,4/12/2020,92,0,32
Aruba,Netherlands,12.5186,-70.0358,4/13/2020,92,0,32
Aruba,Netherlands,12.5186,-70.0358,4/14/2020,92,0,32
Aruba,Netherlands,12.5186,-70.0358,4/15/2020,93,1,39
Aruba,Netherlands,12.5186,-70.0358,4/16/2020,95,2,39
Aruba,Netherlands,12.5186,-70.0358,4/17/2020,96,2,43
Aruba,Netherlands,12.5186,-70.0358,4/18/2020,96,2,44
Aruba,Netherlands,12.5186,-70.0358,4/19/2020,97,2,49
Aruba,Netherlands,12.5186,-70.0358,4/20/2020,97,2,49
Aruba,Netherlands,12.5186,-70.0358,4/21/2020,97,2,51
Aruba,Netherlands,12.5186,-70.0358,4/22/2020,100,2,68
Curacao,Netherlands,12.1696,-68.99,1/22/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/23/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/24/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/25/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/26/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/27/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/28/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/29/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/30/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,1/31/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/1/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/2/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/3/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/4/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/5/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/6/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/7/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/8/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/9/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/10/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/11/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/12/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/13/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/14/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/15/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/16/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/17/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/18/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/19/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/20/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/21/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/22/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/23/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/24/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/25/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/26/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/27/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/28/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,2/29/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/1/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/2/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/3/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/4/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/5/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/6/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/7/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/8/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/9/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/10/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/11/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/12/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/13/2020,0,0,0
Curacao,Netherlands,12.1696,-68.99,3/14/2020,1,0,0
Curacao,Netherlands,12.1696,-68.99,3/15/2020,1,0,0
Curacao,Netherlands,12.1696,-68.99,3/16/2020,1,0,0
Curacao,Netherlands,12.1696,-68.99,3/17/2020,3,0,0
Curacao,Netherlands,12.1696,-68.99,3/18/2020,3,0,0
Curacao,Netherlands,12.1696,-68.99,3/19/2020,3,1,0
Curacao,Netherlands,12.1696,-68.99,3/20/2020,3,1,0
Curacao,Netherlands,12.1696,-68.99,3/21/2020,3,1,0
Curacao,Netherlands,12.1696,-68.99,3/22/2020,3,1,0
Curacao,Netherlands,12.1696,-68.99,3/23/2020,4,1,0
Curacao,Netherlands,12.1696,-68.99,3/24/2020,6,1,0
Curacao,Netherlands,12.1696,-68.99,3/25/2020,6,1,0
Curacao,Netherlands,12.1696,-68.99,3/26/2020,6,1,2
Curacao,Netherlands,12.1696,-68.99,3/27/2020,8,1,2
Curacao,Netherlands,12.1696,-68.99,3/28/2020,8,1,2
Curacao,Netherlands,12.1696,-68.99,3/29/2020,8,1,2
Curacao,Netherlands,12.1696,-68.99,3/30/2020,11,1,2
Curacao,Netherlands,12.1696,-68.99,3/31/2020,11,1,2
Curacao,Netherlands,12.1696,-68.99,4/1/2020,11,1,3
Curacao,Netherlands,12.1696,-68.99,4/2/2020,11,1,3
Curacao,Netherlands,12.1696,-68.99,4/3/2020,11,1,3
Curacao,Netherlands,12.1696,-68.99,4/4/2020,11,1,5
Curacao,Netherlands,12.1696,-68.99,4/5/2020,11,1,5
Curacao,Netherlands,12.1696,-68.99,4/6/2020,13,1,5
Curacao,Netherlands,12.1696,-68.99,4/7/2020,13,1,7
Curacao,Netherlands,12.1696,-68.99,4/8/2020,14,1,7
Curacao,Netherlands,12.1696,-68.99,4/9/2020,14,1,7
Curacao,Netherlands,12.1696,-68.99,4/10/2020,14,1,7
Curacao,Netherlands,12.1696,-68.99,4/11/2020,14,1,7
Curacao,Netherlands,12.1696,-68.99,4/12/2020,14,1,8
Curacao,Netherlands,12.1696,-68.99,4/13/2020,14,1,8
Curacao,Netherlands,12.1696,-68.99,4/14/2020,14,1,10
Curacao,Netherlands,12.1696,-68.99,4/15/2020,14,1,10
Curacao,Netherlands,12.1696,-68.99,4/16/2020,14,1,10
Curacao,Netherlands,12.1696,-68.99,4/17/2020,14,1,10
Curacao,Netherlands,12.1696,-68.99,4/18/2020,14,1,11
Curacao,Netherlands,12.1696,-68.99,4/19/2020,14,1,11
Curacao,Netherlands,12.1696,-68.99,4/20/2020,14,1,11
Curacao,Netherlands,12.1696,-68.99,4/21/2020,14,1,11
Curacao,Netherlands,12.1696,-68.99,4/22/2020,14,1,11
Sint Maarten,Netherlands,18.0425,-63.0548,1/22/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/23/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/24/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/25/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/26/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/27/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/28/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/29/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/30/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,1/31/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/1/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/2/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/3/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/4/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/5/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/6/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/7/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/8/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/9/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/10/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/11/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/12/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/13/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/14/2020,0,0,0
Sint Maarten,Netherlands,18.0425,-63.0548,2/15/2020,0,0,0
